artist_familiarity,artist_hotness,duration,end_of_fade_in,key,loudness,release,song_hotness,start_of_fade_out,tempo,time_signature
0.665728336,0.456940558,302.52363,4.644,7,13.051,RockBottom-TheRockEssentials,0.588922168,288.653,150.056,4
0.471357978,0.283027089,393.63873,0.299,4,14.232,Two-Shade,0.319565987,381.933,76.425,4
0.50087616,0.379228069,182.33424,0.769,1,9.933,Laulujarakkaudesta,0.530385795,173.546,167.857,3
0.556531086,0.370138414,162.01098,0.166,7,12.567,GeneSimmons'Drinkin'Wine,0,153.362,103.301,4
0.480355425,0.353256679,501.55057,2.432,0,13.785,Herbst9vs.Z'ev-ThroughBleakLandscapes,0,497.476,162.781,1
0.763010513,0.537675628,151.24853,0.312,11,5.41,OnTheCover,0.466304831,141.891,101.106,1
0.546012784,0.380556728,168.59383,2.148,9,9.503,BangBang,0,153.855,85.794,1
0.611801471,0.399042081,194.82077,0,11,21.032,37°2LeMatin,0.407901717,179.995,89.871,4
0.443162398,0.30045446,113.99791,0.28,7,21.141,TheManfromSnowyRiver,0.253834736,101.82,120.664,4
0.634764556,0.423976263,175.22893,0,5,1.672,FromIsolation,0.496795817,169.378,158.018,1
0.487445648,0.177893845,205.71383,0,9,12.484,LiveFromDeepInTheHeartOfTexas,0,205.714,106.925,4
0.60425956,0.461023016,243.98322,0,11,17.127,TexasGold/Comin'RightAtYa,0.212045405,234.887,104.098,3
0.718075266,0.412144272,275.46077,0.183,6,10.752,WeAreNightSky,0.629967831,265.491,161.68,3
0.688003349,0.469340374,592.56118,3.135,9,22.28,Premonition,0.327736683,573.666,246.593,4
0.534443602,0.333584628,324.98893,0.342,5,13.159,ParaTi...,0.233245494,311.438,178.721,4
0.790367909,0.615454462,289.64526,0.287,7,8.282,SoLonely,0.553778846,273.943,156.957,4
0.509037601,0.346672644,367.80363,0.357,5,12.98,TaMinVals/SjungerLeonardCohen,0.265861049,362.568,47.754,4
0.732661132,0.458439468,242.85995,0.177,4,7.531,FutureDevelopment,0.666532379,239.305,87.955,4
0.667229576,0.426046392,217.36444,2.305,7,8.006,21&Over,0.63543847,202.327,104.458,4
0.44276965,0.294986617,346.56608,0.357,7,11.768,MSB,0.265861049,328.94,92.161,4
0.590792957,0.394884438,285.72689,0.379,9,11.002,PentatonicWarsandLoveSongs,0.497439048,273.113,148.022,4
0.519969698,0.419776645,168.51546,0.403,7,4.792,SuosituimmatLastenlaulut,0.520676485,161.773,134.972,1
0.500388859,0.355625946,178.1024,5.01,6,18.765,TheThirteenthFloor,0.372530039,159.875,84.269,3
0.717762702,0.532266186,126.87628,0.119,0,3.594,TrafficandWeather,0.385271316,123.199,85.047,4
0.054306241,0,211.33016,0.142,6,11.91,UBrown'sHitSound,0,200.487,142.674,4
0.739435997,0.36187851,194.92526,0,1,2.517,NoCompromise,0.531722098,187.199,174.281,4
0.625165762,0.442739279,144.77016,0.2,0,4.162,NoMercyForYou,0.360370583,141.073,115.586,1
0.591696069,0.387333146,159.05914,0,0,12.057,DreamsOfContentment,0,152.062,108.926,4
0.804838889,0.457841156,221.28281,0,4,5.703,ThisWay,0.664936793,210.431,178.13,7
0.906619152,0.563403566,158.64118,0,6,7.468,ThePapercutChronicles,0.734996573,149.763,93.408,4
0.496128895,0.336645937,221.962,0,10,11.336,Flyin'High,0.212045405,216.491,87.231,3
0.729212274,0.481339309,219.402,0,2,11.677,DefendIt,0.215080319,213.177,118.101,3
0.601069052,0.359185993,125.51791,3.245,2,6.818,SoldierOfFortune,0.270775999,117.963,166.748,1
0.601245988,0.461026521,215.50975,0.194,0,5.038,StillTheCross,0.334706549,205.346,116.446,4
0.435455957,0.279395876,190.22322,0,0,3.547,DaGrandArchitek,0,190.223,165.048,4
0.440042445,0.319119602,181.39383,0,4,15.209,LivingCountryBluesUSAVol.12-EastCoastBlues,0,173.006,121.526,1
0.587135625,0.346797999,43.85914,0,6,12.29,SellOut-LiveatDan'sSilverLeaf,0,43.859,112.629,7
0.909247283,0.554938522,176.61342,0,8,4.606,CrashLove,0.867008491,176.613,94.937,4
0.07644737,0.272173997,184.76363,0,9,10.317,SouthbySouthwestCompilation,0,178.643,80.031,7
0.055093722,0,172.7473,0,1,4.878,DetBästaFrånIdol2006,0.439202489,170.434,95.972,4
0.547938241,0.374791219,234.68363,0.305,8,5.968,GloryBumps,0.24929692,228.554,70.074,3
0.514414554,0.413757657,39.73179,2.154,2,8.52,DoraTheExplorer,0.427446571,37.094,153.033,5
0.449257553,0.325941791,286.6673,0.177,1,13.763,Playground,0.48456253,280.329,86.172,4
0.512779338,0.287920152,118.69995,0,8,12.145,M.T.A,0,115.56,139.38,1
0.510660236,0.333770845,272.22159,0.095,5,16.229,TheKey,0,256.313,95.046,4
0.284220404,0.305849744,225.4624,2.514,7,6.146,Lashuellasborradas,0,214.239,128.061,4
0.627970753,0.455884679,197.79873,0,0,16.323,OnTheStrength,0.265861049,185.458,93.856,4
0.614275843,0.398633286,241.71057,0.461,5,5.979,ImitationsOfLife,0.370192687,233.239,65.971,3
0.609181992,0.509243099,287.73832,0,6,6.183,TakeEverything(TheAcousticSessions),0.516500632,278.912,150.089,4
0.564029596,0.453814949,167.88853,0,7,7.559,MoodMuzikIII,0.33888672,167.889,115.933,4
0.64063488,0.342703966,207.67302,0.235,10,6.012,3:Fresh-Fri-Fly,0.304169503,202.995,125.028,4
0.836039353,0.58703963,271.69914,2.409,2,9.003,TheWhoByNumbers,0.598688453,254.288,151.796,4
0.53813774,0.400387757,270.94159,0.374,0,6.7,Andy&Lucas(EnSuSalsa),0,266.971,103.984,4
0.383789734,0.251860619,229.22404,5.579,2,11.902,ViciousMary,0,219.893,88.984,4
0.506976844,0.414196481,283.0624,0.479,10,9.372,SomewhereOutThere,0.254989976,270.669,136.177,4
0.622874939,0.461245798,284.682,0.165,9,15.118,ManOnFire,0.392008771,275.255,160.038,3
0.42137606,0.366527802,163.47383,0.451,9,11.837,LasMejoresGaitasVol.1,0,154.064,167.567,3
0.61443158,0.383211422,272.95302,0.264,0,11.15,CanYouFeelIt,0,266.106,134.211,4
0.442226985,0.298012232,158.56281,0.16,4,13.879,MichaelWhite,0.239062872,144.196,112.289,4
0.778142723,0.547746275,157.3873,0.258,1,9.696,InTheCity,0.549998637,139.668,145.115,1
0.730246319,0.520489571,136.95955,0,10,4.178,KeepRight,0.542898743,136.96,95.285,4
0.531728128,0.293763605,273.34485,0.322,0,11.108,StaticPatternsAndSouvenirs,0.334706549,266.971,84.054,1
0.332466938,0.304496934,224.46975,0.246,11,28.096,GreatWhiteNorth,0.427974259,207.633,77.718,3
0.500781986,0.389029366,285.75302,3.228,4,13.129,SetFree-TheDefinitiveEdition,0,276.95,153.942,7
0.421917561,0,285.04771,0.282,7,11.584,SomeoneWhoCares,0.243105209,265.868,127.686,4
0.634764556,0.423976263,199.78404,0,4,2.045,FromIsolation,0.487358964,199.784,115.09,1
0.577276089,0.376939984,551.81016,0.467,7,24.997,IslandofBows,0.265861049,540.508,142.151,4
0.472834535,0.357333371,162.48118,0.119,1,4.914,SulfurandSemen,0.334706549,157.176,117.463,4
0.638640406,0.460843483,174.10567,0.384,3,7.742,fromMusicInHighPlaces,0.270775999,174.106,111.943,4
0.613598057,0.377720338,282.30485,0.165,7,8.975,PISTOLA,0.299877488,272.271,60.646,1
0.769944259,0.536173552,195.21261,4.719,10,3.592,InGhostColours,0.890314004,182.712,129.975,4
0.905477001,0.843380274,177.52771,0,10,6.04,CallAndResponse:TheRemixAlbum,0.579767081,162.783,114.998,4
0.747708669,0.52040786,165.19791,0,6,5.032,TheBestOfN.W.A:TheStrengthOfStreetKnowledge,0.657056484,165.198,189.801,4
0.404192471,0.269544251,153.62567,0.504,6,24.72,EastCoastBlues,0.319565987,146.437,174.52,1
0.368938934,0.329211083,221.3873,0,9,6.854,RoadhouseResearch,0.332070982,207.598,115.863,4
0.758678715,0.557562472,241.10975,0.069,2,6.571,TheKillerInYou:ATributeToSmashingPumpkins,0.386790177,232.623,150.075,4
0.764003369,0.542395093,164.12689,8.423,4,5.482,PhantomPlanet,0.553166754,148.573,113.874,4
0.640807102,0.418216518,134.68689,2.194,9,15.636,WishingWell,0.270775999,127.658,132.149,1
0.4821513,0.351863472,211.09506,1.414,7,14.696,TheDigitalPimpSeriesVol.1,0,201.892,95.571,3
0.710269167,0.394908897,394.73587,0,0,5.537,Attempted:LiveAtMax'sKansasCity1980,0.266955186,390.2,185.46,3
0.418517721,0.355378552,144.14322,3.338,6,9.427,TheVeryBestOfTheFourPennies,0.604554485,132.621,101.308,1
0.678125502,0.404039734,463.35955,5.039,7,12.997,UnityDub'sVoyageIntoParadise,0.375984302,463.36,155.193,4
0.681581305,0.479407676,345.75628,0.403,7,18.942,TheBoatmansCall,0.635905867,318.096,122.002,3
0.383073612,0,177.00526,0,2,9.999,AboutTime,0.224832033,171.654,111.924,1
0.741040433,0.496508119,181.26322,0,7,10.132,KeepAnEyeOnTheSky,0.421693517,178.474,103.28,4
0.803087355,0.501825944,171.4673,0.705,7,8.099,MuchAgainstEveryone'sAdvice,0.301681757,167.213,137.328,1
0.526693669,0.313154505,230.08608,0.148,8,5.472,Vonray,0.27292161,214.413,108.011,4
0.733637825,0.526549035,250.95791,0.938,4,5.187,Revival,0.629476733,237.401,124.505,4
0.384720138,0.31109705,163.05587,3.628,10,11.83,NOCLive,0,156.288,84.922,4
0.526515278,0.40658168,621.7922,0,1,7.087,Worshipper,0.494489518,604.711,111.417,5
0.566661658,0.418356681,172.93016,0.351,3,16.757,SöderOmKärleken,0.466304831,161.402,152.338,4
0.673238691,0.479204558,184.55465,0,5,8.535,LiveInEurope,0.462379946,184.555,165.976,4
0.601069052,0.359185993,246.5171,0.252,7,12.733,IUsedToBeAimal,0.215080319,233.616,138.593,4
0.384533086,0.276698831,199.70567,0.375,6,9.922,JillPaquette,0,181.493,144.027,4
0.554003011,0.356122889,92.70812,0,9,3.972,EpicFits,0.464923994,92.708,142.107,1
0.577158124,0.512197243,445.49179,0,7,5.407,OverniteEncore:LyricsBornLive!,0.215080319,445.492,110.925,4
0.859873312,0.533085375,195.81342,0.299,2,4.436,PayableOnDeath,0.612054954,184.332,146.063,4
0.626957723,0.434859589,201.66485,0.221,9,5.559,CommeVous,0.367273416,196.719,134.882,4
0.510937258,0.312127027,235.07546,0.31,9,10.589,Turbocharger,0.235252268,235.075,140.007,4
0.640720629,0.413296282,174.81098,0,7,4.403,Iutshell,0.608860561,162.215,155.07,4
0.464994319,0.344721111,202.52689,0.28,8,10.008,20Favorites,0.241767916,190.369,129.266,4
0.538142211,0.387537924,228.07465,0.414,0,9.394,Wanting,0.254280751,213.624,148.119,4
0.379218061,0.294789904,78.96771,0,8,14.159,BlackArkEP,0.299877488,78.968,107.054,3
0.63419618,0.441945161,285.36118,0.67,9,4.747,RoadmapsandRevelations,0.457447167,272.672,87.967,4
0.44276965,0.294986617,216.34567,0.357,0,10.922,RightBackatYa(1971-1983),0.503381236,199.831,151.716,4
0.500510256,0.414783863,252.49914,0,0,4.3,HalcyonTimes,0.392008771,243.148,122.025,4
0.476968971,0.358285252,187.89832,0.067,5,7.084,Faces,0,183.269,105.06,4
0.184250147,0,219.14077,0.204,7,9.237,Intercessor,0,211.725,126.664,4
0.594832624,0.378649979,168.30649,4.209,5,26.527,Danslabrumeélectrique(Bandeoriginaledufilm),0,154.575,202.578,1
0.75504135,0.458592025,219.19302,0.999,4,7.95,BrokenRadio,0,205.404,129.953,4
0.713322147,0.473613189,130.55955,0,4,7.324,LostAndFound,0.460484845,125.544,133.142,4
0.899934952,0.68365806,188.31628,2.247,7,9.958,PabloHoney(Collector'sEdition),0.587426507,182.526,115.906,4
0.559901438,0.401239122,207.41179,0.189,11,11.416,TheUltimateCollection,0,193.445,88.618,4
0.491370279,0.33532213,161.64526,0.142,4,6.433,Airport-TheMotorsGreatestHits,0.262308997,152.224,154.167,4
0.502288682,0.356835221,267.88526,0,1,8.602,MonkeyBusiness,0.212045405,253.881,95.954,4
0.42429413,0.327239606,180.87138,0.16,10,9.517,BluesBlastin':TheModernRecordingsVol2,0,174.898,147.633,4
0.79309437,0.568491815,158.64118,0,3,5.232,TheGang'sAllHere,0.36597993,153.815,183.684,4
0.627185249,0.39301573,292.88444,0.108,4,14.507,Leoaess,0.685849656,270.431,129.887,4
0.823910087,0.549749652,185.86077,0.091,8,3.242,ThisWillBeTheDeathOfUs,0.708407537,178.84,99.024,4
0.435105061,0.315919019,124.682,0.113,2,25.416,Guitarscapes,0.212045405,113.586,150.081,3
0.537968819,0.383969966,260.70159,0,9,5.769,InvasionMetropolis,0,260.702,120.27,4
0.501246444,0.354825639,429.29587,0.078,0,22.786,BeatserviceJukebox-BestOfBeatserviceRecords,0.324058699,422.65,91.397,1
0.392215945,0,226.66404,0,1,6.001,Incarceration,0,220.671,168.009,5
0.692975624,0.422507451,227.57832,2.682,0,7.695,TenRounds,0.66457865,216.474,96.068,4
0.522008233,0.347098105,328.69832,0.282,7,7.317,KvällningsvindarÖverNordrontLand,0.419125893,312.726,104.186,3
0.621213511,0.37425994,195.42159,0,0,4.449,TalesFromTheSick,0.549998637,191.28,200.004,4
0.395425685,0.378549076,325.92934,0.188,5,7.863,HappyMusic:TheBestOfTheBlackbyrds,0.725725053,307.397,194.922,7
0.772292647,0.542175166,223.4771,0.069,9,6.658,Intoxication,0.450762242,220.148,99.994,4
0.525491918,0.333538924,237.45261,0,9,9.079,SoCalDrunks,0,234.765,90.621,4
0.512687131,0.370628892,313.80853,7.163,6,11.041,GreatestHits,0.503381236,291.59,90.846,4
0.606975737,0.386289651,206.78485,0.09,1,7.651,GeorgePhang:PowerHouseSelector'sChoiceVol.2,0.304169503,199.599,152.91,4
0.686862471,0.414292679,208.09098,0.09,6,7.492,AllCity(Clean),0.43483809,189.829,129.352,5
0.496128895,0.336645937,305.6322,0.568,4,11.61,Flyin'High,0,297.378,120.765,3
0.669371502,0.566912407,151.03955,0.55,7,15.603,ClassicBrendaLee-TheUniversalMastersCollection,0.505487343,143.47,107.073,3
0.512956421,0.335547913,293.43302,0,0,13.485,Interior,0.215080319,288.938,134.777,4
0.533514301,0.391858828,253.70077,6.606,11,5.805,JeDétesteLeRapFrançais,0,248.419,112.864,5
0.57810363,0.414892612,270.75873,0.241,5,24.669,JazzImpressions,0.375984302,264.533,74.255,1
0.872536599,0.610731463,255.65995,2.438,7,10.672,Pandora'sBox(DisplayBox),0.595478748,249.626,103.976,4
0.544749489,0.417410467,287.05914,0.177,0,13.316,AReasonToLive,0.253154155,265.52,92.411,4
0.51097702,0.375003369,179.77424,1.472,7,16.755,PullMarine,0.386477291,171.543,130.273,4
0.64637451,0.414656344,243.17342,1.646,4,6.149,Saturation,0.585979766,222.43,152.468,5
0.858270678,0.515325301,85.96853,0,6,19.67,PurpleHaze,0.529730607,81.705,110.064,4
0.839297678,0.776303264,364.64281,2.241,0,17.67,ToSeeYou,0.392008771,357.193,60.882,1
0.511743665,0.414631369,207.20281,0,4,14.233,Now,0.375984302,191.977,100.175,4
0.582129295,0.439880513,130.76853,3.924,6,11.769,HymnsOfWorship,0,117.296,55.619,1
0.628274449,0.428834536,195.18649,0,6,6.324,Crownsdown,0.545964693,195.186,116.915,4
0.495819329,0.342765219,109.92281,0.543,9,12.968,RaftaRafta,0.375984302,106.22,114.993,4
0.651924406,0.434476563,302.602,0,10,9.817,skate.,0,285.751,119.948,4
0.605703302,0.42959192,268.90404,0,1,4.936,Murphy'sLaw,0,253.521,92.043,4
0.477403317,0.37045613,263.88853,0,7,11.621,T.I.M.E.,0,263.889,97.292,4
0.674248421,0.460515742,345.5473,0,5,15.525,Esperanza,0.583051292,335.099,171.99,7
0.544488201,0.403250466,244.76689,0.177,9,5.938,What'sintheBag?,0.334706549,225.779,121.837,4
0.419312641,0.319651459,292.64934,0.329,1,8.709,SmoothJazz:SaxAtMidnight,0.386790177,283.121,185.93,7
0.617608694,0.405967369,216.08444,0,9,5.892,Mr.SadClown,0.355285536,211.621,147.944,4
0.789104458,0.57619657,228.96281,0.113,7,3.925,ThankYou,0.687393438,220.996,134.982,4
0.721990699,0.40870711,293.66812,5.207,5,11.083,LiveFromThe9:30Club,0.586452119,291.573,97.748,4
0.393741413,0.236275416,114.65098,0.38,7,12.382,Ultra-Lounge/OrgansInOrbitVolumeEleven,0.451934553,110.074,130.14,1
0.444541584,0.376958356,259.63057,0.342,0,15.698,CatchTheWind,0,245.22,66.374,4
0.80113645,0.605507136,214.04689,0.57,7,7.896,18CANDLES:THEEARLYYEARS,0.592932119,211.302,150.13,3
0.547801656,0.369470511,44.59057,0.52,0,15.406,Helium,0.456949544,44.591,86.826,1
0.53813774,0.400387757,207.62077,0.313,0,5.116,Desdemibarrio,0.561428518,188.575,96.002,5
0.514425773,0.317845056,271.25506,1.001,0,15.324,LennieTristano/TheNewTristano,0.352232225,266.42,200.876,4
0.036103552,0,127.76444,0.311,0,5.989,Rueducanal,0,121.359,131.842,1
0.477403317,0.37880713,84.74077,0,11,9.201,T.I.M.E.,0,84.741,101.87,4
0.761986351,0.497197396,225.48853,0,1,3.092,HeartOn(withbonustracks),0.489038209,215.62,144.398,4
0.541968375,0.417885349,406.62159,0.558,5,6.612,Festivalinternationalnuitsd'Afrique-19eédition2005,0,398.425,136.442,4
0.582837273,0.426513687,205.92281,2.444,2,13.522,SupermanReturnsMusicFromTheMotionPicture[DigitalVersion],0.623479902,194.473,61.587,4
0.442958368,0.384730303,197.56363,0,9,3.212,100m001,0,192.522,136.871,4
0.356278313,0,150.49098,0.721,4,10.449,Lil'BandOGold,0.226695819,140.312,146.817,4
0.659139477,0.413261378,172.79955,2.728,1,9.883,Love_Peace&HarmonyTheBestOfBowWowWow,0.445454525,164.653,126.501,1
0.432839367,0.366905853,75.93751,0.37,1,17.346,ThePrizeWinnerofDefiance_Ohio:OriginalScorefromtheMotionPicture,0.192977602,69.991,147.692,1
0.609123875,0.46236784,268.2771,0.99,0,6.59,AlexLoves...,0.48456253,262.571,160.033,4
0.580517777,0.317624546,157.12608,0.396,4,8.663,"ALottoFear""&""PlantaTreeorDie",0,153.333,146.851,4
0.695593351,0.444935182,395.85914,0.2,1,5.346,BringItOnRarities&Remixes,0.645139841,386.438,122.956,4
0.797420741,0.536400011,263.52281,0,4,12.732,BeforetheFrost...UntiltheFreeze,0.496175336,254.996,178.299,4
0.581793766,0.401997543,187.45424,0.253,0,5.664,TruckDriver,0.265861049,178.44,136.248,5
0.544979448,0.366713432,188.65587,0.16,11,8.593,CoraçãoBobo,0.417313803,176.57,157.111,3
0.694119247,0.456029754,312.78975,0.148,8,11.918,LullabyRenditionsofU2,0.386477291,279.615,100.043,3
0.307376167,0.234488654,174.78485,0,4,13.901,WesternMovieThemes,0.327736683,163.312,118.683,4
0.711893841,0.535163042,273.00526,3.518,2,7.805,ACabinetOfCuriosities,0.38293509,266.304,84.694,4
0.466768145,0.372415888,41.63873,0,1,22.474,TheTransactionalDharmaofRoj,0.367273416,41.639,156.062,4
0.853725857,0.550991009,73.09016,0.107,3,7.897,Collection2,0.652359289,71.03,93.703,4
0.652508644,0.49381443,509.49179,0,3,6.664,Hope,0.621291654,479.295,165.908,4
0.632242851,0.453435791,71.05261,0.33,9,21.694,RabbitSongs,0.532482708,71.053,123.018,5
0.450852685,0.33238987,151.7971,0,0,21.403,TroubleInMind,0.249065795,146.797,160.979,1
0.640757317,0.451219237,182.67383,0.392,9,8,RunningBackwards(LimitedEdition/FanClubOnly),0.427446571,171.595,167.263,3
0.515932603,0.33156622,257.27955,2.043,2,6.776,SignalToNoise,0.372530039,246.584,112.767,4
0.726298027,0.555414576,163.18649,0,7,5.663,GodOfLove,0.47643522,147.911,105.453,3
0.632319641,0.394252715,226.92526,0,5,4.83,Motograter,0.77057886,226.925,143.932,4
0.726959806,0.45686542,217.80853,0,2,7.616,NudeWithBoots,0.703966085,193.173,113.386,4
0.365307971,0.257213089,325.79873,2.165,3,16.142,WillYouDanceWithMe?,0.270775999,301.714,119.283,4
0.717762702,0.532266186,144.71791,0.189,9,5.759,UtopiaParkway,0.519448581,138.286,115.686,4
0.523962423,0.440867557,280.11057,0.165,5,8.882,BadHabits,0.212045405,268.08,154.548,4
0.733433227,0.455558797,325.17179,0,2,7.736,OfOneBlood,0.559547242,322.659,194.238,1
0.35342955,0.365514003,171.88526,0.253,5,18.58,LullabyRenditionsofJohnnyCash,0,164.165,74.983,4
0.582365879,0.30285542,231.13098,0,6,3.173,ThaRemixesVol.17,0,228.119,86.664,1
0.545435239,0.387635478,199.31383,0.479,9,12.916,Laid-BackChristmasFavourites,0,191.193,88.991,3
0.268210005,0.262655891,226.5073,0.27,4,5.267,ProtiEpafi,0.199906302,217.629,75.532,5
0.391454064,0.32085013,172.61669,0,2,16.532,CABU-FromParisWithJazz:Guitar,0.323112121,169.726,124.089,1
0.467627687,0.321713204,174.49751,0,7,23.041,I'mNoAngel,0,164.699,81.882,4
0.510794577,0.394127577,297.16853,0,3,10.786,MySoulSpeaks,0.392008771,294.04,125.984,4
0.634496285,0.395053039,282.04363,0,0,6.327,ThisIsWhereYouBelong,0.582918458,270.019,79.935,4
0.545127608,0.312169242,200.51546,9.009,0,6.568,LightsOn,0,187.304,132.197,4
0.573605491,0.372251208,329.45587,0.705,2,13.209,WeThreeKings,0.542898743,314.706,135.011,4
0.864867842,0.766076164,154.30485,5.039,7,9.097,TheBlackParadeIsDead!,0.468997788,154.305,92.645,3
0.089859129,0,173.21751,0,3,9.594,L'AccordéondutourdeFrance,0,167.636,227.236,1
0.768004235,0.560819769,189.09995,0,5,3.294,StartAWar,0.624953367,186.52,120.539,4
0.789018489,0.573554544,221.43955,0,9,11.278,BrickByBrick,0.536788886,216.149,131.813,4
0.899934952,0.604666876,102.45179,0.154,0,21.343,TheBends(CollectorsEdition),0.528782481,94.465,87.279,4
0.505602748,0.345717932,213.26322,0,9,3.238,BasadoEnHechosReales,0.265861049,189.922,142.431,4
0.947327507,0.631289508,196.80608,0.275,0,3.693,Oops!...IDidItAgain,0.839983879,193.178,107.969,4
0,0.296426618,133.45914,0,10,17.665,Ultra-Lounge/BossaNovavilleVolumeFourteen,0.621765583,129.654,182.974,1
0.394321896,0.252838292,290.95138,0,1,6.397,TripleGold,0.26199009,285.925,151.864,4
0.739454874,0.513339196,248.24118,0.339,7,9.024,MarieAntoinette(OriginalMotionPictureSoundtrack),0.788210711,234.783,142.953,4
0.492321871,0.348609959,344.92036,0.078,0,9.794,MoreThanAStory,0,309.412,115.931,4
0.905477001,0.843380274,261.61587,0,0,5.743,CallAndResponse:TheRemixAlbum,0.548005621,250.032,102.143,4
0.522008233,0.347098105,242.78159,0,7,4.757,Vedergällning,0.377531645,235.247,165.204,3
0.510075541,0.397493835,214.69995,0,10,8.283,TheCity,0.621195684,202.89,114.017,4
0.391398582,0,192.28689,0.148,7,5.679,AlleHits,0.471971172,188.378,135.058,4
0.833967972,0.576903816,241.84118,2.397,4,7.95,StadiumArcadium,0.735455678,234.684,105.294,4
0.438213094,0.325018376,363.78077,0.392,0,14.604,LifeOnEarth,0,358.162,105.045,4
0.698619547,0.546745176,264.01914,0,7,4.789,AgeOfReptiles,0.489174002,257.585,112.734,4
0.809828092,0.539644312,238.21016,0.136,1,6.892,WeMadeIt,0.38293509,214.384,92.344,5
0.557026164,0.320306497,234.91873,0.416,8,7.355,BrightStarBlueSky,0,220.758,122.1,4
0.464824432,0.336391304,167.73179,0.225,6,7.779,TwistAgainauCiné_Vol.1(Bandesoriginalesdefilms),0.423306777,162,109.1,4
0.822908534,0.572027854,174.65424,0.206,7,5.716,Me_Myself&I,0.228214483,174.654,77.56,4
0.577276089,0.376939984,170.762,0.328,1,21.307,Feather_Stone&Light,0,163.155,203.737,3
0.636436672,0.429097812,214.30812,0,10,5.061,Nifelvind,0.65555475,210.733,95.035,4
0.540279892,0.34219231,195.36934,0.165,9,11.531,Scratchy:TheRepriseRecordings[IncludesLinerNotes],0.542898743,189.527,146.473,1
0.42643259,0.335770042,244.55791,0.473,4,15.226,ACelticTale:TheLegendOfDeirdre-NarratedByFionaRitchie,0.5424866,232.844,121.186,3
0.552053803,0.341376268,285.93587,0,10,6.671,PersonalBusiness(Explicit),0.405115722,278.535,96.042,4
0.484910243,0.399684014,189.33506,0,4,5.729,GreyArea,0.352232225,177.859,127.221,4
0.591602006,0.375496964,374.96118,4.272,0,11.38,GrooveApproved,0.2612651,361.947,99.961,4
0.633221075,0.410247407,281.65179,0,11,11.769,It'sAboutTime,0.270775999,264.818,122.507,4
0.596184927,0.427479241,625.57995,0,11,20.665,ElectricDoomSynthesis,0.471578248,606.65,111.125,4
0.681090692,0.488536125,190.95465,0,8,4.802,TheDistillers,0.625106561,179.659,140.823,3
0.668087296,0.459387425,382.51057,2.589,1,18.179,ThinkingOfYou,0.413739836,345.908,98.763,4
0.741040433,0.496508119,214.09914,0,4,7.862,KeepAnEyeOnTheSky,0.422591912,214.099,122.548,4
0.593496044,0.404897335,140.12036,0.183,6,15.234,GodBlessTinyTim:TheCompleteRepriseStudioMasters...AndMore,0,136.464,88.858,1
0.547493888,0.376018762,207.93424,0.078,9,3.018,HundreÅrGammal,0.469712431,207.934,89.063,4
0.877119424,0.560912657,220.55138,0.311,11,5.046,ThisIsMe...Then,0.684223879,205.827,95.648,4
0.639249552,0.413885098,42.34404,0.403,11,8.352,SpeakSqueakCreak,0.507489844,39.369,107.447,1
0.744641246,0.579988982,199.10485,0.329,4,12.063,Jump/HouseOfPain[Digital45],0.81146383,181.876,200.52,4
0.731065756,0.509878708,231.36608,0.13,9,7.128,Release,0.594854168,219.336,100.029,4
0.726299713,0.466946703,107.98975,0,7,17.624,IntheAtticoftheUniverse,0.613234801,100.153,150.314,1
0.275503506,0,207.04608,0.084,10,6.61,Tropical-ExitazosEterno,0,202.24,106.689,4
0.453125179,0.349409351,291.76118,0.324,2,15.918,LiveInSwitzerland,0,286.952,110.14,3
0.686988955,0.606630152,259.97016,0.206,1,14.283,KingOfRock,0.518310319,254.142,99.948,4
0.842636333,0.583530838,261.27628,0,1,7.761,TheSoundtrack,0.245668091,261.276,86.964,4
0.872536599,0.610731463,329.69098,0.351,5,6.658,BigOnes,0.730949906,309.992,115.106,4
0.77149215,0.517342286,234.26567,2.914,7,17.279,SoldierofLove,0.687434282,221.901,87.553,5
0.599529186,0.379294935,121.05098,0,5,7.327,HungLikeAHorseEP,0.480934213,121.051,145.859,4
0.474983458,0.435252324,169.482,2.949,4,12.427,GetMyselfTogether,0.239629098,162.307,83.277,1
0.652367864,0.437964733,247.32689,0.192,0,11.61,Croc'noces,0.355285536,240.733,71.084,3
0.62974904,0.42356389,366.57587,4.563,1,13.878,KixLive,0,366.576,196.865,7
0.597541218,0.382651971,78.10567,0.088,5,26.845,Cracks,0.367273416,71.825,98.077,3
0.847451713,0.779968005,217.62567,0,0,4.278,NOW(That'sWhatICallMusic)22,0.836455306,207.163,164.025,4
0.66395526,0.429272534,207.01995,0.845,10,7.889,DonCorleonPresents-RagingBullRiddim,0,194.026,135.005,7
0.429349278,0.277789967,157.51791,2.345,9,13.963,Enattendantletour,0.36036632,155.051,225.812,3
0.60981436,0.409762631,349.20444,2.566,6,16.387,LisbonConcert,0.430160637,344.648,95.074,7
0.594171892,0.33738758,260.96281,0,10,3.941,JoyEnriquez,0.265861049,256.476,96.087,4
0.514169945,0.337199373,200.51546,0.357,7,12.968,AtFirstSightIncludesBoNusDiscWithBsides\LiveTracks,0.215080319,191.193,147.847,4
0.560351641,0.365026438,295.31383,0.241,5,3.934,DeColombiaParaElMundo,0.334706549,290.505,76.799,3
0.467531442,0.298743065,252.13342,2.479,3,7.233,PorLaMitad,0,247.676,150.071,4
